id,week,center_id,meal_id,checkout_price,base_price
1423780,155,55,1754,329.86,327.86
1076968,155,55,1971,340.53,338.53
1492097,155,55,1902,445.23,445.23
1444295,155,55,1198,112.52,171.75
1338940,155,55,1311,145.5,202.73
1066511,155,55,1803,203.73,204.73
1156979,155,55,1558,564.6,563.6
1056205,155,55,2581,563.6,563.6
1418176,155,55,1962,563.6,563.6
1041452,155,55,2444,678.03,680.03
1287446,155,55,2760,223.13,223.13
1401376,155,55,2704,321.13,319.13
1365246,155,55,2492,388.03,389.03
1368785,155,55,2304,483.09,483.09
1101540,155,55,2664,313.34,313.34
1364650,155,55,2569,312.34,314.34
1010363,155,55,2490,291.03,290.03
1059056,155,24,1885,159.11,160.11
1325139,155,24,1993,157.14,158.14
1002435,155,24,2539,159.11,158.11
1354416,155,24,2139,285.18,287.18
1276165,155,24,1778,161.02,194.03
1327823,155,24,1062,162.05,193.06
1463775,155,24,2707,237.68,236.68
1401014,155,24,1207,384.12,386.12
1348216,155,24,1230,389,390
1284993,155,24,2322,378.3,380.3
1307954,155,24,2290,193.03,292
1097182,155,24,1727,464.63,464.63
1460667,155,24,1109,287.18,286.18
1116900,155,24,1571,679.03,678.03
1141794,155,24,2956,678.03,679.03
1423616,155,24,2577,321.13,319.13
1297883,155,24,2640,321.13,321.13
1338844,155,24,1878,319.13,321.13
1270382,155,24,2306,309.43,310.43
1176990,155,24,1216,436.56,436.56
1109609,155,24,2126,511.25,509.25
1125886,155,24,2826,379.33,379.33
1459649,155,24,1754,314.31,314.31
1370105,155,24,1971,340.53,340.53
1365258,155,24,1902,446.23,447.23
1217805,155,24,1770,486.03,484.03
1383782,155,24,1198,215.4,213.4
1332940,155,24,1311,150.38,256.14
1415280,155,24,1803,201.79,200.79
1281939,155,24,1438,195,194
1377594,155,24,2494,195,196
1097453,155,24,1847,195,196
1187092,155,24,1558,564.6,564.6
1392729,155,24,2581,563.6,562.6
1232474,155,24,1962,563.6,562.6
1119483,155,24,1445,680.03,678.03
1130256,155,24,2444,678.03,680.03
1042242,155,24,2867,679.03,680.03
1122806,155,24,2760,223.13,222.13
1493799,155,24,1525,320.13,320.13
1487003,155,24,2704,319.13,321.13
1322423,155,24,1543,483.09,482.09
1465439,155,24,2304,484.09,482.09
1357396,155,24,2664,309.43,310.43
1055674,155,24,2569,328.89,328.89
1061706,155,24,2490,290.03,291.03
1188591,155,11,1885,157.14,158.14
1345516,155,11,1993,157.14,159.14
1164926,155,11,2539,159.14,159.14
1157352,155,11,2139,254.14,290.03
1162495,155,11,2631,163.93,165.93
1439572,155,11,1248,164.93,163.93
1252122,155,11,1778,159.11,181.45
1473136,155,11,1062,161.99,181.42
1414239,155,11,2707,232.8,234.8
1227902,155,11,1207,388,390
1475674,155,11,1230,396.79,396.79
1074156,155,11,2322,375.45,373.45
1124415,155,11,2290,194.03,285.21
1429469,155,11,1727,466.63,466.63
1196202,155,11,1109,306.58,304.58
1207213,155,11,2956,679.03,678.03
1220768,155,11,2577,321.13,319.13
1219884,155,11,2640,320.13,319.13
1476173,155,11,1878,319.13,320.13
1258695,155,11,2306,310.43,345.32
1190890,155,11,1216,434.56,434.56
1302775,155,11,2126,509.31,507.31
1166615,155,11,2826,377.33,379.33
1168141,155,11,1754,326.92,327.92
1347061,155,11,1971,328.86,329.86
1234023,155,11,1902,446.23,446.23
1217405,155,11,1770,486.03,485.03
1137757,155,11,1198,189.18,189.18
1142488,155,11,1311,165.87,192.06
1312713,155,11,1803,174.66,172.66
1254886,155,11,1438,194,196
1175778,155,11,2494,195,195
1273113,155,11,1847,194,196
1438146,155,11,1558,564.6,564.6
1311889,155,11,2581,556.78,556.78
1109876,155,11,1962,562.6,562.6
1314145,155,11,2444,678.03,678.03
1140803,155,11,2867,678.03,680.03
1026912,155,11,2760,222.13,223.13
1455331,155,11,1525,319.13,320.13
1156368,155,11,2704,319.13,320.13
1224254,155,11,2492,388.03,388.03
1423832,155,11,1543,483.09,484.09
1432432,155,11,2304,484.09,483.09
1218398,155,11,2664,312.34,314.34
1189072,155,11,2569,284.21,286.21
1349200,155,11,2490,290.03,291.03
1210564,155,83,1885,143.62,141.62
1306324,155,83,1993,143.62,141.62
1246324,155,83,2539,143.59,143.59
1007274,155,83,2139,277.48,275.48
1416495,155,83,2631,153.32,153.32
1482738,155,83,1248,155.26,155.26
1112624,155,83,1778,156.2,156.2
1071982,155,83,1062,141.62,143.62
1007464,155,83,2707,238.68,237.68
1032604,155,83,1207,356.05,354.05
1373185,155,83,1230,347.29,346.29
1491158,155,83,2322,361.84,360.84
1185291,155,83,2290,196,285.21
1364764,155,83,1727,445.23,447.23
1193094,155,83,1109,293.94,294.94
1386568,155,83,1571,678.03,679.03
1204718,155,83,2956,680.03,678.03
1412333,155,83,2104,679.03,680.03
1371558,155,83,2577,319.13,320.13
1107600,155,83,2640,319.13,319.13
1413888,155,83,1878,320.13,321.13
1427250,155,83,2306,336.62,335.62
1044881,155,83,1216,412.25,414.25
1332733,155,83,2126,509.31,509.31
1325149,155,83,2826,326.92,327.92
1286591,155,83,1754,330.83,328.83
1066069,155,83,1971,327.86,327.86
1274735,155,83,1902,446.23,446.23
1471120,155,83,1247,447.23,445.23
1252651,155,83,1558,563.6,564.6
1477762,155,83,2581,562.6,562.6
1331846,155,83,1962,556.81,557.81
1368853,155,83,1445,680.03,678.03
1309782,155,83,2444,678.03,680.03
1105042,155,83,2867,678.03,678.03
1099051,155,83,2760,242.5,242.5
1294198,155,83,1525,319.13,320.13
1204789,155,83,2704,315.28,315.28
1341777,155,83,2492,454.93,455.93
1455309,155,83,1543,482.09,482.09
1433285,155,83,2664,322.07,321.07
1012505,155,83,2569,322.07,321.07
1104929,155,83,2490,277.45,278.45
1114635,155,32,1885,118.34,118.34
1084924,155,32,1993,118.34,120.34
1157371,155,32,2539,120.31,121.31
1190987,155,32,2139,290.03,290.03
1041636,155,32,2631,154.26,155.26
1089516,155,32,1248,153.26,155.26
1020854,155,32,1778,155.23,155.23
1307783,155,32,1062,162.96,162.96
1201333,155,32,2707,218.25,220.25
1462723,155,32,1207,338.56,339.56
1110181,155,32,1230,342.44,341.44
1165740,155,32,2322,341.44,342.44
1398485,155,32,2290,194.03,257.11
1071026,155,32,1727,419.07,419.07
1183503,155,32,1109,311.43,309.43
1215898,155,32,1571,678.03,678.03
1052604,155,32,2956,680.03,679.03
1239988,155,32,2104,678.03,678.03
1363046,155,32,2577,320.13,320.13
1337424,155,32,2640,321.13,319.13
1015074,155,32,1878,320.13,319.13
1221444,155,32,2306,336.62,337.62
1113063,155,32,1216,417.13,416.13
1154806,155,32,2126,507.31,509.31
1109703,155,32,2826,325.92,325.92
1021912,155,32,1754,291.03,292.03
1298180,155,32,1971,308.46,309.46
1384906,155,32,1247,446.23,445.23
1308789,155,32,1770,486.03,486.03
1427380,155,32,1558,511.19,511.19
1210445,155,32,2581,511.19,513.19
1377696,155,32,1962,511.19,513.19
1041733,155,32,1445,680.03,680.03
1458994,155,32,2444,678.03,678.03
1455799,155,32,2867,679.03,678.03
1341588,155,32,2760,244.5,243.5
1034394,155,32,1525,319.13,321.13
1396890,155,32,2704,319.13,319.13
1429960,155,32,2492,446.23,447.23
1267932,155,32,1543,482.09,483.09
1211830,155,32,2304,483.09,482.09
1272619,155,32,2664,284.24,283.24
1095155,155,32,2569,283.24,283.24
1260998,155,32,2490,255.14,255.14
1446344,155,13,1885,157.14,158.14
1113545,155,13,1993,159.14,159.11
1165254,155,13,2539,159.11,159.11
1035393,155,13,2139,278.39,279.39
1190535,155,13,2631,163.99,161.99
1135656,155,13,1248,158.14,157.14
1387179,155,13,1778,159.11,188.18
1016058,155,13,1062,161.02,192.06
1213128,155,13,2707,241.59,240.59
1498348,155,13,1207,379.3,379.3
1037275,155,13,1230,378.33,377.33
1306497,155,13,2322,392.85,394.85
1173215,155,13,2290,191.12,294.91
1313071,155,13,1727,466.63,465.63
1243501,155,13,1109,302.67,303.67
1181479,155,13,1571,679.03,680.03
1251517,155,13,2956,680.03,680.03
1019878,155,13,2104,680.03,678.03
1179192,155,13,2577,321.13,321.13
1395274,155,13,2640,320.13,320.13
1323008,155,13,1878,320.13,321.13
1277683,155,13,2306,309.43,311.43
1348796,155,13,1216,417.13,418.13
1357767,155,13,2126,509.31,508.31
1261781,155,13,2826,377.33,379.33
1317465,155,13,1754,321.07,322.07
1404060,155,13,1971,338.53,340.53
1067530,155,13,1902,446.23,445.23
1441892,155,13,1247,447.23,446.23
1188240,155,13,1198,186.3,185.3
1223568,155,13,1311,200.82,200.82
1477410,155,13,1803,165.87,189.21
1341241,155,13,1438,195,196
1084874,155,13,2494,195,195
1176180,155,13,1847,195,194
1350329,155,13,1558,564.6,562.6
1172618,155,13,2581,562.6,563.6
1449340,155,13,1962,564.6,562.6
1377191,155,13,1445,683.85,683.85
1478466,155,13,2444,680.03,678.03
1412159,155,13,2867,680.03,680.03
1415286,155,13,2760,222.13,242.53
1496971,155,13,1525,319.13,319.13
1429780,155,13,2704,321.13,320.13
1018985,155,13,2492,389.03,387.03
1463282,155,13,1543,484.09,484.09
1228365,155,13,2304,484.09,484.09
1078001,155,13,2664,326.89,328.89
1097877,155,13,2569,327.89,326.89
1145821,155,13,2490,292.03,290.03
1168967,155,109,1885,158.14,150.35
1102821,155,109,1993,158.14,157.14
1440816,155,109,2539,157.17,158.17
1307971,155,109,2139,292.03,292.03
1480181,155,109,2631,165.93,163.93
1398113,155,109,1248,164.93,165.93
1481125,155,109,2707,240.59,239.59
1238037,155,109,1207,383.15,384.15
1302813,155,109,1230,388,388
1157998,155,109,2322,385.12,384.12
1100814,155,109,2290,195.03,282.3
1414249,155,109,1727,466.63,466.63
1064239,155,109,1109,277.45,277.45
1239602,155,109,2577,319.13,319.13
1364760,155,109,2640,320.13,319.13
1087470,155,109,1878,321.13,319.13
1122068,155,109,2306,309.43,310.43
1101824,155,109,1216,416.13,418.13
1318121,155,109,2126,509.31,508.31
1459062,155,109,2826,378.33,379.33
1150712,155,109,1754,327.86,327.86
1097552,155,109,1971,338.53,338.53
1335537,155,109,1311,151.38,194.97
1233535,155,109,1803,172.66,206.61
1253969,155,109,2494,195,194
1042781,155,109,1847,195,194
1153942,155,109,1558,562.6,562.6
1087640,155,109,2581,562.6,562.6
1479828,155,109,1962,564.6,563.6
1140662,155,109,1445,679.03,678.03
1411918,155,109,2444,679.03,679.03
1149789,155,109,2867,679.03,680.03
1359316,155,109,2760,222.13,224.13
1312063,155,109,1525,319.13,319.13
1272016,155,109,2704,320.13,320.13
1140449,155,109,2492,388.03,389.03
1043355,155,109,1543,483.09,482.09
1025691,155,109,2304,482.09,483.09
1224186,155,109,2664,327.89,328.89
1426162,155,109,2569,327.89,326.89
1048220,155,109,2490,291.03,292.03
1025558,155,52,1885,158.14,159.14
1047097,155,52,1993,158.14,159.14
1422931,155,52,2539,156.2,157.2
1471480,155,52,2139,289.12,289.12
1415987,155,52,2631,164.93,163.93
1079860,155,52,1248,164.93,163.93
1351993,155,52,1778,161.02,193.09
1461917,155,52,1062,162.05,193.09
1148180,155,52,2707,236.71,236.71
1196301,155,52,1207,390,389
1093029,155,52,1230,379.3,379.3
1045723,155,52,2322,375.42,375.42
1395446,155,52,2290,194.03,282.3
1231823,155,52,1727,466.63,466.63
1218303,155,52,1109,293.94,292.94
1221218,155,52,1571,679.03,679.03
1208015,155,52,2956,678.03,680.03
1395932,155,52,2104,679.03,679.03
1133957,155,52,2577,321.13,320.13
1120215,155,52,2640,301.67,303.67
1061156,155,52,1878,321.13,320.13
1038221,155,52,2306,311.43,311.43
1362836,155,52,1216,434.56,435.56
1297712,155,52,2126,509.31,507.31
1061253,155,52,2826,378.33,379.33
1400730,155,52,1754,328.86,327.86
1123458,155,52,1971,338.53,340.53
1166811,155,52,1902,445.23,445.23
1016126,155,52,1247,445.23,445.23
1261795,155,52,1770,484.03,484.03
1139004,155,52,1198,194,195
1207970,155,52,1311,145.5,180.45
1006063,155,52,1803,193.06,193.06
1201464,155,52,1438,196,196
1469353,155,52,2494,195,195
1237384,155,52,1847,195,194
1205460,155,52,1558,564.6,564.6
1184746,155,52,2581,562.6,562.6
1051349,155,52,1962,563.6,564.6
1309800,155,52,1445,678.03,678.03
1191930,155,52,2444,679.03,679.03
1482127,155,52,2867,678.03,680.03
1255449,155,52,2760,222.13,222.13
1134444,155,52,1525,320.13,319.13
1198260,155,52,2704,320.13,320.13
1461834,155,52,2492,388.03,388.03
1440765,155,52,1543,483.09,484.09
1272010,155,52,2304,482.09,484.09
1251272,155,52,2664,305.55,307.55
1062635,155,52,2569,328.89,327.89
1316515,155,52,2490,292.03,291.03
1215917,155,93,1885,120.31,120.31
1095872,155,93,1993,120.31,121.31
1329014,155,93,2539,120.31,120.31
1425452,155,93,2139,291.03,292.03
1187938,155,93,2631,150.41,150.41
1023244,155,93,1248,155.26,154.26
1175478,155,93,1778,161.99,161.99
1126925,155,93,1062,156.2,177.54
1398366,155,93,2707,218.31,216.31
1152312,155,93,1207,330.8,329.8
1363630,155,93,1230,339.5,341.5
1221495,155,93,2322,328.83,328.83
1058161,155,93,2290,191.15,254.2
1049337,155,93,1727,421.95,422.95
1227943,155,93,1109,301.73,299.73
1224486,155,93,1571,680.03,678.03
1304927,155,93,2104,678.03,679.03
1011053,155,93,2577,319.13,320.13
1286223,155,93,2640,321.13,321.13
1283181,155,93,1878,320.13,319.13
1067400,155,93,2306,336.62,335.62
1441563,155,93,1216,416.13,418.13
1418704,155,93,2126,509.31,507.31
1000531,155,93,2826,326.92,326.92
1044876,155,93,1754,291.03,291.03
1370466,155,93,1971,309.46,308.46
1174805,155,93,1558,511.19,513.19
1488970,155,93,2581,511.19,513.19
1305781,155,93,1962,513.19,512.19
1009743,155,93,2444,678.03,678.03
1029249,155,93,2760,244.5,243.5
1347941,155,93,1525,321.13,319.13
1493775,155,93,2704,319.13,319.13
1419171,155,93,2492,445.23,445.23
1301631,155,93,1543,482.09,484.09
1434397,155,93,2304,387.09,483.09
1320423,155,93,2664,283.24,285.24
1125818,155,93,2569,283.24,284.24
1491444,155,93,2490,255.14,255.14
1440692,155,186,1885,120.31,120.31
1143262,155,186,1993,117.43,116.43
1429564,155,186,2539,120.31,119.31
1403272,155,186,2139,275.48,276.48
1336168,155,186,2631,155.26,155.26
1103794,155,186,1248,155.26,153.26
1100366,155,186,1778,154.23,180.45
1231147,155,186,1062,150.41,150.41
1318939,155,186,2707,215.34,217.34
1323615,155,186,1207,339.53,340.53
1400460,155,186,1230,339.5,340.5
1267608,155,186,2322,325.95,324.95
1254236,155,186,2290,191.15,260.96
1493015,155,186,1727,422.95,423.95
1397681,155,186,1109,293.94,292.94
1432364,155,186,1571,679.03,680.03
1147010,155,186,2640,321.13,320.13
1450106,155,186,1878,319.13,320.13
1301647,155,186,1216,418.13,416.13
1398942,155,186,2126,509.31,509.31
1468483,155,186,2826,326.92,326.92
1390931,155,186,1754,290.03,291.03
1209189,155,186,1971,308.46,309.46
1488426,155,186,1558,511.19,511.19
1225360,155,186,2581,512.19,511.19
1240032,155,186,1962,511.19,512.19
1350236,155,186,2444,678.03,679.03
1223002,155,186,2760,244.5,244.5
1302037,155,186,1525,319.13,321.13
1087910,155,186,2704,321.13,320.13
1268663,155,186,2492,447.23,445.23
1320986,155,186,1543,483.09,484.09
1446108,155,186,2304,483.09,482.09
1233956,155,186,2664,283.24,285.24
1175659,155,186,2569,283.24,283.24
1400458,155,186,2490,256.14,254.14
1105463,155,146,1885,122.28,120.28
1251776,155,146,1993,120.31,121.31
1479035,155,146,2539,123.25,121.25
1313337,155,146,2139,284.24,285.24
1227743,155,146,2631,148.47,146.47
1210597,155,146,1248,154.26,154.26
1081595,155,146,1778,140.68,160.05
1451525,155,146,1062,152.29,154.29
1180851,155,146,2707,217.31,217.31
1144575,155,146,1207,343.38,343.38
1219773,155,146,1230,347.32,346.32
1393045,155,146,2322,341.5,340.5
1212895,155,146,2290,191.15,255.14
1037638,155,146,1727,422.95,421.95
1207482,155,146,1109,309.43,310.43
1372137,155,146,1571,679.03,680.03
1374959,155,146,2956,680.03,678.03
1378330,155,146,2104,679.03,680.03
1359565,155,146,2577,319.13,320.13
1321731,155,146,2640,321.13,321.13
1215039,155,146,1878,321.13,320.13
1489247,155,146,2306,337.62,336.62
1176682,155,146,1216,417.13,417.13
1388982,155,146,2826,326.92,327.92
1020188,155,146,1754,292.03,292.03
1255737,155,146,1971,309.46,310.46
1473804,155,146,1770,484.03,485.03
1015629,155,146,1558,512.19,512.19
1461366,155,146,2581,513.19,512.19
1331567,155,146,1962,511.19,513.19
1132288,155,146,1445,679.03,679.03
1387910,155,146,2444,678.03,678.03
1273491,155,146,2867,679.03,680.03
1262326,155,146,2760,242.5,243.5
1346952,155,146,1525,319.13,320.13
1174172,155,146,2704,320.13,320.13
1215881,155,146,2492,447.23,446.23
1033219,155,146,1543,484.09,483.09
1041770,155,146,2304,482.09,483.09
1218567,155,146,2664,285.24,284.24
1402114,155,146,2569,284.24,284.24
1276377,155,146,2490,256.14,254.14
1231259,155,57,1885,140.65,140.65
1049402,155,57,1993,139.74,137.74
1431933,155,57,2539,144.56,144.56
1002726,155,57,2139,275.48,277.48
1432281,155,57,2631,145.5,147.5
1294224,155,57,1248,146.5,145.5
1049747,155,57,1778,162.02,163.02
1402031,155,57,1062,155.2,157.2
1099823,155,57,2707,234.74,236.74
1333295,155,57,1207,331.77,330.77
1233979,155,57,1230,343.41,343.41
1255867,155,57,2322,334.71,333.71
1204185,155,57,2290,194,290.03
1157387,155,57,1727,445.23,446.23
1061848,155,57,1109,283.3,283.3
1282758,155,57,2826,326.92,326.92
1084106,155,57,1754,330.83,330.83
1387632,155,57,1971,327.86,328.86
1404581,155,57,1558,564.6,564.6
1399873,155,57,2581,563.6,562.6
1469693,155,57,1962,563.6,563.6
1312840,155,57,1445,679.03,680.03
1367681,155,57,2444,678.03,678.03
1287575,155,57,2704,319.13,319.13
1158242,155,57,2492,456.93,454.93
1042443,155,57,1543,482.09,483.09
1445581,155,57,2304,483.09,484.09
1446321,155,57,2664,291.97,292.97
1080016,155,57,2569,323.07,322.07
1456847,155,57,2490,263.87,262.87
1035890,155,149,1885,138.71,138.71
1482218,155,149,1993,138.71,138.71
1011587,155,149,2539,145.56,144.56
1075257,155,149,2631,137.74,139.74
1388606,155,149,1248,143.62,143.62
1294557,155,149,1778,154.23,154.23
1144032,155,149,1062,155.26,154.26
1352556,155,149,2707,237.71,235.71
1379192,155,149,1207,324.01,324.01
1147337,155,149,1230,339.5,339.5
1059909,155,149,2322,343.44,343.44
1499828,155,149,2290,187.24,298.79
1128779,155,149,1727,445.23,445.23
1356527,155,149,1109,311.43,311.43
1144794,155,149,2640,321.13,321.13
1493213,155,149,1878,319.13,321.13
1474599,155,149,2306,337.62,336.62
1471305,155,149,1216,413.25,414.25
1230194,155,149,2826,327.92,325.92
1278981,155,149,1754,329.83,330.83
1424334,155,149,1971,327.86,328.86
1132799,155,149,1558,563.6,563.6
1167044,155,149,2581,562.6,562.6
1478019,155,149,1962,563.6,564.6
1271271,155,149,1445,679.03,678.03
1290510,155,149,2760,242.5,242.5
1049307,155,149,2704,321.13,320.13
1238277,155,149,2492,455.93,455.93
1266690,155,149,1543,482.09,482.09
1199433,155,149,2304,483.09,482.09
1088470,155,149,2664,323.07,323.07
1324588,155,149,2569,321.07,323.07
1060321,155,149,2490,278.45,278.45
1310566,155,89,1885,159.14,157.14
1225001,155,89,1993,158.14,158.14
1226502,155,89,2539,159.14,158.14
1287196,155,89,2139,294.91,362.81
1071387,155,89,2631,165.93,165.93
1328779,155,89,1778,161.02,193.09
1031721,155,89,1062,161.02,191.09
1388615,155,89,2707,240.59,239.59
1314481,155,89,1207,385.15,384.15
1108889,155,89,1230,382.18,383.18
1300350,155,89,2322,384.12,385.12
1358310,155,89,2290,188.18,306.52
1356066,155,89,1727,464.63,464.63
1431400,155,89,1109,272.6,313.31
1311218,155,89,1571,678.03,678.03
1182403,155,89,2956,678.03,679.03
1116567,155,89,2104,679.03,678.03
1377731,155,89,2577,321.13,319.13
1167940,155,89,2640,320.13,319.13
1302524,155,89,1878,320.13,319.13
1169331,155,89,2306,310.43,346.32
1359107,155,89,1216,417.13,418.13
1085144,155,89,2826,378.33,379.33
1028427,155,89,1754,328.86,329.86
1021678,155,89,1971,338.53,338.53
1476370,155,89,1902,447.23,447.23
1371620,155,89,1198,190.18,189.18
1062346,155,89,1311,162.02,204.73
1049778,155,89,1803,199.85,226.01
1222112,155,89,1438,196,194
1028218,155,89,2494,195,196
1102147,155,89,1847,195,194
1033765,155,89,1558,631.53,631.53
1398637,155,89,2581,630.53,630.53
1424899,155,89,1962,625.65,626.65
1003967,155,89,1445,678.03,678.03
1216755,155,89,2444,678.03,680.03
1382848,155,89,2760,224.13,224.13
1006636,155,89,1525,319.13,319.13
1255187,155,89,2704,320.13,321.13
1002825,155,89,2492,389.03,389.03
1432434,155,89,1543,483.09,483.09
1458669,155,89,2304,482.09,484.09
1136618,155,89,2664,344.38,344.38
1298435,155,89,2569,345.38,345.38
1017459,155,89,2490,291.03,291.03
1480827,155,124,1885,158.17,150.38
1299518,155,124,1993,157.14,149.38
1176115,155,124,2539,155.2,152.29
1215512,155,124,2139,290.03,291.03
1356082,155,124,2631,164.93,163.93
1133587,155,124,1248,162.02,162.02
1386654,155,124,1778,162.05,189.21
1123716,155,124,1062,163.99,189.15
1109478,155,124,2707,240.62,240.62
1438311,155,124,1207,384.12,384.12
1114154,155,124,1230,387.09,386.09
1150037,155,124,2322,384.12,384.12
1066068,155,124,2290,196,297.79
1351758,155,124,1727,465.63,464.63
1435257,155,124,1109,287.12,288.12
1112290,155,124,1571,679.03,678.03
1402527,155,124,2956,679.03,678.03
1443517,155,124,1878,320.13,321.13
1020688,155,124,2306,309.43,345.32
1113888,155,124,2826,377.33,379.33
1307127,155,124,1754,305.61,304.61
1497480,155,124,1971,339.53,339.53
1451868,155,124,1902,445.23,447.23
1252788,155,124,1198,214.4,270.63
1408863,155,124,1311,175.57,339.53
1208940,155,124,1803,114.52,226.01
1466302,155,124,1438,194,195
1303316,155,124,2494,196,195
1158006,155,124,1847,194,194
1384034,155,124,1558,564.6,564.6
1309594,155,124,2581,563.6,562.6
1346198,155,124,1962,562.6,562.6
1352497,155,124,1445,680.03,678.03
1362391,155,124,2760,224.13,223.13
1027892,155,124,1525,319.13,320.13
1418720,155,124,2704,321.13,321.13
1310185,155,124,1543,483.09,482.09
1445820,155,124,2304,484.09,483.09
1050364,155,124,2664,326.89,326.89
1249726,155,124,2569,307.55,306.55
1337606,155,124,2490,291.03,292.03
1475476,155,152,1885,122.25,122.25
1453888,155,152,1993,121.31,119.31
1305515,155,152,2539,121.31,119.31
1140432,155,152,2139,280.33,280.33
1239456,155,152,2631,155.26,154.26
1070446,155,152,1778,152.29,154.29
1119188,155,152,1062,150.35,150.35
1218581,155,152,2707,213.43,214.43
1370288,155,152,1207,346.32,345.32
1375139,155,152,1230,333.71,333.71
1031326,155,152,2322,355.05,356.05
1405867,155,152,2290,194.97,250.32
1028118,155,152,1727,421.95,422.95
1044889,155,152,1109,301.73,300.73
1481854,155,152,1571,680.03,679.03
1373268,155,152,2956,679.03,680.03
1246191,155,152,2104,680.03,680.03
1469635,155,152,2577,320.13,319.13
1141599,155,152,2640,321.13,321.13
1206791,155,152,1878,321.13,319.13
1227566,155,152,1216,416.13,418.13
1176711,155,152,2126,508.31,509.31
1071025,155,152,2826,326.92,325.92
1098869,155,152,1754,290.03,292.03
1134748,155,152,1971,308.46,310.46
1431191,155,152,1902,447.23,445.23
1321009,155,152,1247,445.23,446.23
1014062,155,152,1558,513.19,512.19
1296580,155,152,2581,513.19,511.19
1286715,155,152,1962,511.19,511.19
1281292,155,152,1445,678.03,680.03
1172572,155,152,2867,678.03,680.03
1374201,155,152,2760,244.5,243.5
1263233,155,152,1525,319.13,319.13
1481851,155,152,2704,319.13,319.13
1245821,155,152,2492,447.23,445.23
1330516,155,152,1543,482.09,482.09
1321932,155,152,2304,484.09,482.09
1237549,155,152,2664,285.24,283.24
1146827,155,152,2569,264.81,265.81
1457955,155,152,2490,254.14,255.14
1084735,155,97,1885,142.59,143.59
1372396,155,97,1993,141.68,139.68
1496028,155,97,2539,139.68,140.68
1296951,155,97,2139,292.03,290.03
1118153,155,97,2631,154.26,154.26
1402941,155,97,1778,153.26,153.26
1484875,155,97,1062,154.29,154.29
1198850,155,97,2707,234.77,235.77
1283683,155,97,1207,334.71,333.71
1356046,155,97,1230,331.77,330.77
1224330,155,97,2322,340.53,339.53
1090698,155,97,2290,193.06,290.06
1295691,155,97,1727,446.23,446.23
1292802,155,97,1109,302.7,302.7
1475126,155,97,1571,679.03,679.03
1429767,155,97,2104,679.03,680.03
1020680,155,97,2577,320.13,319.13
1356602,155,97,2640,319.13,321.13
1199633,155,97,1878,319.13,319.13
1217087,155,97,2306,335.62,336.62
1033763,155,97,1216,412.25,414.25
1150992,155,97,2126,508.31,508.31
1014413,155,97,2826,326.92,327.92
1327452,155,97,1754,329.83,328.83
1319045,155,97,1971,328.86,328.86
1051015,155,97,1902,446.23,445.23
1243278,155,97,1247,445.23,446.23
1285602,155,97,1770,485.03,486.03
1019836,155,97,1558,562.6,563.6
1352515,155,97,2581,562.6,564.6
1282703,155,97,1962,562.6,564.6
1394147,155,97,1445,680.03,678.03
1376159,155,97,2444,679.03,679.03
1025888,155,97,2867,680.03,680.03
1318041,155,97,2760,243.47,243.47
1391652,155,97,1525,321.13,319.13
1486220,155,97,2704,319.13,319.13
1360701,155,97,2492,456.93,455.93
1270031,155,97,1543,483.09,483.09
1438003,155,97,2304,483.09,482.09
1120877,155,97,2664,321.07,321.07
1489926,155,97,2569,322.07,322.07
1459041,155,97,2490,278.45,277.45
1263948,155,74,1885,117.37,119.37
1401658,155,74,1993,115.43,117.43
1016096,155,74,2539,116.43,115.43
1414784,155,74,2631,154.26,155.26
1135055,155,74,1248,145.5,146.5
1165756,155,74,1778,155.23,156.23
1029652,155,74,1062,163.99,161.99
1176747,155,74,2707,184.33,219.25
1297987,155,74,1207,292.94,341.5
1360564,155,74,1230,367.63,369.63
1353409,155,74,2290,197.91,259.96
1055062,155,74,1727,423.95,423.95
1331601,155,74,1109,289.12,288.12
1400538,155,74,2956,680.03,680.03
1272139,155,74,2640,320.13,319.13
1121842,155,74,1878,319.13,319.13
1089929,155,74,1216,416.13,417.13
1350289,155,74,2126,507.31,507.31
1300844,155,74,2826,327.92,325.92
1083292,155,74,1754,288.09,288.09
1360072,155,74,1971,292.94,310.46
1021981,155,74,1902,446.23,446.23
1372749,155,74,1247,445.23,445.23
1474101,155,74,1558,513.19,512.19
1380886,155,74,2581,513.19,513.19
1197547,155,74,1962,512.19,512.19
1185551,155,74,1445,679.03,679.03
1493218,155,74,2704,320.13,320.13
1429824,155,74,1543,482.09,482.09
1095993,155,74,2304,483.09,482.09
1196527,155,74,2664,284.24,284.24
1012703,155,74,2569,283.24,284.24
1379033,155,74,2490,256.14,255.14
1491023,155,108,1885,156.17,145.56
1171211,155,108,1993,159.14,143.56
1233401,155,108,2539,156.17,151.38
1322706,155,108,2139,274.54,274.54
1402535,155,108,2631,164.93,163.93
1417777,155,108,1248,162.02,162.02
1433797,155,108,1778,159.08,190.12
1176726,155,108,1062,160.11,191.09
1110072,155,108,2707,237.71,235.71
1319585,155,108,1207,381.24,381.24
1069064,155,108,1230,390,388
1422708,155,108,2322,385.12,384.12
1117036,155,108,2290,191.09,277.45
1144316,155,108,1727,466.63,466.63
1337096,155,108,1109,292.97,291.97
1110407,155,108,1571,679.03,680.03
1031522,155,108,2956,679.03,679.03
1210516,155,108,2577,320.13,319.13
